,index,stress,reaction_time,id_user,physical_activity,airplane_mode,surrounding_sound,screen,battery_level,completion_time,day_of_week,mobile_data,delivery_time,wifi,interruptibility_level,stress_level,charge_status,notification_ringtone,current_activity,priority_current_activity,id_user,attention_level,emotions,timestamp,interaction_others
118,96.0,0.0,2023-12-14 14:02:00.973000+00:00,YmIggFiYE0bKQH45D32l,0.0,False,66.51852416992188,False,98.0,2023-12-14 14:02:18.264000+00:00,4.0,False,2023-12-14 13:59:21.185000+00:00,True,3.0,5.0,False,2.0,Escribir/Comprobar correos electrónicos,4.0,YmIggFiYE0bKQH45D32l,3.0,"{'fearful': 0.00010546601151965408, 'disgusted': 4.806403346425495e-06, 'angry': 0.016534302990210865, 'sad': 0.175144063364858, 'surprised': 0.0033417122861948206, 'neutral': 0.7997105848199376, 'happy': 0.005159064709272758}",2023-12-14 13:59:17.965000+00:00,0.0
119,121.0,0.0,,YmIggFiYE0bKQH45D32l,0.0,False,71.2719955444336,False,65.0,,2.0,False,2023-12-12 21:53:54.154000+00:00,True,,5.0,False,2.0,,,,,,,
120,113.0,0.0,2023-12-12 21:00:16.035000+00:00,YmIggFiYE0bKQH45D32l,0.0,False,71.2719955444336,False,69.0,2023-12-12 21:00:32.571000+00:00,2.0,False,2023-12-12 20:59:19.995000+00:00,True,4.0,5.0,False,2.0,Ver vídeos,3.0,YmIggFiYE0bKQH45D32l,3.0,"{'fearful': 4.948493597112247e-07, 'disgusted': 2.6729294333449616e-08, 'angry': 1.760459599609021e-05, 'sad': 0.49761848617345095, 'surprised': 1.3119013431150961e-08, 'neutral': 0.5019187657162547, 'happy': 0.0004446568364073755}",2023-12-12 20:59:23.234000+00:00,0.0
121,259.0,0.0,2023-12-12 20:06:06.610000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,75.0,2023-12-12 20:06:21.899000+00:00,2.0,False,2023-12-12 20:04:54.861000+00:00,True,3.0,3.0,False,2.0,Trabajar,3.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 20:05:11.828000+00:00,
122,281.0,0.0,2023-12-12 19:38:02.357000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,76.0,2023-12-12 19:38:16.118000+00:00,2.0,False,2023-12-12 19:34:54.751000+00:00,True,4.0,3.0,False,2.0,Trabajar,4.0,YmIggFiYE0bKQH45D32l,3.0,"{'fearful': 0.0032380140037547617, 'disgusted': 0.0009285488049247521, 'angry': 0.19128841161315008, 'sad': 0.3197844071139009, 'surprised': 0.0022189465316825997, 'neutral': 0.4789921579159682, 'happy': 0.003549502185457776}",2023-12-12 19:35:10.625000+00:00,0.0
123,220.0,0.0,2023-12-12 19:05:10.281000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,78.0,2023-12-12 19:05:19.554000+00:00,2.0,False,2023-12-12 19:04:54.736000+00:00,True,5.0,3.0,False,2.0,Leer,3.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 19:05:08.999000+00:00,
124,260.0,0.0,2023-12-12 18:58:05.873000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,80.0,2023-12-12 18:58:06.199000+00:00,2.0,False,2023-12-12 18:34:54.878000+00:00,True,3.0,3.0,False,2.0,Trabajar,3.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 18:35:05.095000+00:00,
125,265.0,0.0,2023-12-12 18:14:39.425000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,82.0,2023-12-12 18:14:39.624000+00:00,2.0,False,2023-12-12 18:04:54.788000+00:00,True,3.0,3.0,False,2.0,Trabajar,3.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 18:05:03.522000+00:00,
126,299.0,0.0,,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,83.0,,2.0,False,2023-12-12 17:34:54.754000+00:00,True,,3.0,False,2.0,,,YmIggFiYE0bKQH45D32l,,,2023-12-12 17:35:01.400000+00:00,
127,276.0,0.0,2023-12-12 17:17:47.631000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,71.05580139160156,False,84.0,2023-12-12 17:18:11.354000+00:00,2.0,False,2023-12-12 17:05:19.014000+00:00,True,4.0,3.0,False,2.0,Comer,2.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 17:05:00.226000+00:00,
128,37.0,0.0,2023-12-12 16:35:05.748000+00:00,YmIggFiYE0bKQH45D32l,0.0,False,70.92839050292969,False,86.0,2023-12-12 16:35:53.778000+00:00,2.0,False,2023-12-12 16:34:54.813000+00:00,True,4.0,3.0,False,2.0,Escribir/Comprobar correos electrónicos,3.0,YmIggFiYE0bKQH45D32l,3.0,"{'fearful': 9.36343548690507e-05, 'disgusted': 2.065020074398793e-06, 'angry': 0.006127502050533924, 'sad': 0.13436330195550375, 'surprised': 0.0010106414225022084, 'neutral': 0.8447368512395771, 'happy': 0.01366599912254405}",2023-12-12 16:34:58.689000+00:00,0.0
129,248.0,0.0,2023-12-12 15:06:37.666000+00:00,YmIggFiYE0bKQH45D32l,1.0,False,82.52912902832031,False,92.0,2023-12-12 15:06:44.671000+00:00,2.0,False,2023-12-12 14:50:18.009000+00:00,True,3.0,4.0,False,1.0,Trabajar,4.0,YmIggFiYE0bKQH45D32l,,,2023-12-12 14:50:10.596000+00:00,
130,201.0,0.0,,a4WMbN9tbZerp3MnLsRP,0.0,False,57.91949462890625,False,77.0,,2.0,True,2024-01-16 21:58:33.533000+00:00,False,,5.0,False,2.0,,,,,,,
131,66.0,0.0,,a4WMbN9tbZerp3MnLsRP,0.0,False,57.91949462890625,False,78.0,,2.0,True,2024-01-16 21:28:33.738000+00:00,False,,5.0,False,2.0,,,,,,,
132,232.0,0.0,2024-01-16 20:59:00.495000+00:00,a4WMbN9tbZerp3MnLsRP,1.0,False,66.8839111328125,False,80.0,2024-01-16 20:59:53.400000+00:00,2.0,True,2024-01-16 20:58:33.793000+00:00,False,2.0,5.0,False,2.0,En el teléfono,4.0,a4WMbN9tbZerp3MnLsRP,3.0,"{'fearful': 0.0002076416005623274, 'disgusted': 0.0004228964572744588, 'angry': 0.007684318896079074, 'sad': 0.03641131421783131, 'surprised': 0.0030825924819105747, 'neutral': 0.9280694905254577, 'happy': 0.0241217384998625}",2024-01-16 20:58:30.702000+00:00,0.0
133,115.0,0.0,2024-01-16 20:28:41.218000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,83.44271850585938,False,82.0,2024-01-16 20:28:56.886000+00:00,2.0,True,2024-01-16 20:28:33.540000+00:00,False,1.0,5.0,False,2.0,Trabajar,5.0,,,,,
134,270.0,0.0,,a4WMbN9tbZerp3MnLsRP,0.0,False,73.5612564086914,False,83.0,,2.0,True,2024-01-16 19:58:33.607000+00:00,False,,5.0,False,2.0,,,a4WMbN9tbZerp3MnLsRP,,,2024-01-16 19:58:30.609000+00:00,
135,178.0,0.0,2024-01-16 19:28:43.049000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,57.604835510253906,False,85.0,2024-01-16 19:28:58.415000+00:00,2.0,True,2024-01-16 19:28:33.682000+00:00,False,2.0,3.0,False,2.0,Trabajar,4.0,a4WMbN9tbZerp3MnLsRP,3.0,"{'fearful': 0.00024890879738137333, 'disgusted': 0.000294150617433718, 'angry': 0.02390156137545123, 'sad': 0.05484785759002055, 'surprised': 0.0031831893278168703, 'neutral': 0.9166417347973793, 'happy': 0.0008825962030139885}",2024-01-16 19:28:30.701000+00:00,0.0
136,162.0,0.0,2024-01-16 18:58:42.446000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,76.71888732910156,False,87.0,2024-01-16 18:58:53.163000+00:00,2.0,False,2024-01-16 18:58:33.954000+00:00,True,4.0,2.0,False,2.0,Hablar,2.0,a4WMbN9tbZerp3MnLsRP,,,2024-01-16 18:58:28.904000+00:00,
137,191.0,1.0,2024-01-16 18:28:46.450000+00:00,a4WMbN9tbZerp3MnLsRP,1.0,False,83.94285583496094,False,89.0,2024-01-16 18:29:28.671000+00:00,2.0,False,2024-01-16 18:28:33.868000+00:00,True,5.0,5.0,False,2.0,Descansar,2.0,a4WMbN9tbZerp3MnLsRP,,,2024-01-16 18:28:28.773000+00:00,
138,28.0,0.0,2024-01-16 18:14:42.076000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,80.08728790283203,False,92.0,2024-01-16 18:16:58.817000+00:00,2.0,True,2024-01-16 18:14:32.230000+00:00,True,5.0,2.0,False,2.0,Comer,2.0,,,,,
139,119.0,0.0,2024-01-16 17:26:19.489000+00:00,a4WMbN9tbZerp3MnLsRP,1.0,False,89.5499496459961,False,96.0,2024-01-16 17:27:11.031000+00:00,2.0,False,2024-01-16 17:26:08.063000+00:00,True,5.0,2.0,False,2.0,Comer,2.0,a4WMbN9tbZerp3MnLsRP,3.0,"{'fearful': 1.059984155812197e-05, 'disgusted': 0.00016046155262447389, 'angry': 0.0030143594527276144, 'sad': 0.029993643117517163, 'surprised': 0.0053372207242916156, 'neutral': 0.9590282505251267, 'happy': 0.0024554628626896}",2024-01-16 17:25:46.797000+00:00,0.0
140,250.0,0.0,2024-01-16 17:24:30.294000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,77.80953979492188,False,97.0,2024-01-16 17:24:47.230000+00:00,2.0,False,2024-01-16 16:55:47.570000+00:00,True,1.0,1.0,False,2.0,Hablar,5.0,a4WMbN9tbZerp3MnLsRP,,,2024-01-16 16:55:46.570000+00:00,
141,278.0,0.0,2024-01-16 16:26:14.338000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,74.55570220947266,False,98.0,2024-01-16 16:26:24.085000+00:00,2.0,False,2024-01-16 16:26:07.770000+00:00,True,4.0,1.0,False,2.0,Escribir/Comprobar correos electrónicos,3.0,a4WMbN9tbZerp3MnLsRP,3.0,"{'fearful': 0.0010255883684169612, 'disgusted': 0.0007329363076969363, 'angry': 0.015041895006978865, 'sad': 0.052950133684707544, 'surprised': 0.023562770738586453, 'neutral': 0.8887832606150233, 'happy': 0.0179034125912079}",2024-01-16 16:25:45.895000+00:00,0.0
142,32.0,0.0,,a4WMbN9tbZerp3MnLsRP,0.0,False,90.30873107910156,False,100.0,,2.0,False,2024-01-16 15:56:07.768000+00:00,True,,1.0,False,2.0,,,a4WMbN9tbZerp3MnLsRP,,,2024-01-16 15:55:45.464000+00:00,
143,155.0,0.0,2024-01-16 15:25:57.760000+00:00,a4WMbN9tbZerp3MnLsRP,0.0,False,69.4140853881836,False,100.0,2024-01-16 15:26:19.889000+00:00,2.0,False,2024-01-16 15:25:48.881000+00:00,True,4.0,5.0,True,2.0,Escribir/Comprobar correos electrónicos,4.0,a4WMbN9tbZerp3MnLsRP,3.0,"{'fearful': 1.8186283341492526e-06, 'disgusted': 5.191448872210458e-05, 'angry': 0.0013904583174735308, 'sad': 0.0003892514214385301, 'surprised': 0.0006318071391433477, 'neutral': 0.9951598048210144, 'happy': 0.0023748655803501606}",2024-01-16 15:25:46.580000+00:00,0.0
144,258.0,0.0,2023-12-15 17:54:38.732000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,68.94005584716797,False,83.0,2023-12-15 17:54:47.627000+00:00,5.0,False,2023-12-15 17:54:31.640000+00:00,True,1.0,2.0,False,2.0,Trabajar,5.0,bH4H8otePZ9isvYLDACq,3.0,,2023-12-15 17:54:30.990000+00:00,
145,163.0,0.0,,bH4H8otePZ9isvYLDACq,0.0,False,70.94071960449219,False,84.0,,5.0,False,2023-12-15 17:24:31.662000+00:00,True,,1.0,False,2.0,,,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 4.346048242339704e-06, 'disgusted': 0.00013361141040135752, 'angry': 0.0026897261645097066, 'sad': 0.11085444595664737, 'surprised': 1.510747816101845e-05, 'neutral': 0.8844208436853744, 'happy': 0.0018819243106169296}",2023-12-15 17:24:32.258000+00:00,0.0
146,236.0,0.0,2023-12-15 16:54:36.164000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,57.88631820678711,True,85.0,2023-12-15 16:54:42.220000+00:00,5.0,False,2023-12-15 16:54:31.577000+00:00,True,5.0,5.0,False,2.0,En el teléfono,1.0,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 2.9505370831957206e-05, 'disgusted': 0.000767677919445448, 'angry': 0.0021783229101926664, 'sad': 0.2949464333225758, 'surprised': 0.01391022700784106, 'neutral': 0.6724110148273982, 'happy': 0.01575683389791475}",2023-12-15 16:54:30.127000+00:00,0.0
147,172.0,0.0,2023-12-15 16:52:31.943000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,74.22601318359375,False,87.0,2023-12-15 16:52:32.262000+00:00,5.0,False,2023-12-15 16:24:51.846000+00:00,True,2.0,2.0,False,2.0,Hablar,3.0,bH4H8otePZ9isvYLDACq,,,2023-12-15 16:24:30.060000+00:00,
148,90.0,0.0,2023-12-15 15:55:26.989000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,61.86142349243164,False,89.0,2023-12-15 15:55:42.508000+00:00,5.0,False,2023-12-15 15:54:31.764000+00:00,True,1.0,2.0,False,2.0,Trabajar,5.0,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 4.31728499112327e-06, 'disgusted': 0.00010843047511646854, 'angry': 0.0011855415484130084, 'sad': 0.09101609588736513, 'surprised': 0.0003832572244239903, 'neutral': 0.9064710780978205, 'happy': 0.0008312769979966104}",2023-12-15 15:54:29.675000+00:00,0.0
149,294.0,0.0,,bH4H8otePZ9isvYLDACq,1.0,False,90.30873107910156,False,48.0,,3.0,False,2023-12-13 18:48:09.697000+00:00,True,,3.0,False,2.0,,,,,,,
150,65.0,0.0,2023-12-13 18:17:59.599000+00:00,bH4H8otePZ9isvYLDACq,1.0,False,88.62212371826172,False,50.0,2023-12-13 18:18:50.667000+00:00,3.0,False,2023-12-13 18:17:49.467000+00:00,True,5.0,3.0,False,2.0,Descansar,1.0,,,,,
151,45.0,0.0,2023-12-13 17:48:09.981000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,87.62879943847656,False,52.0,2023-12-13 17:48:25.262000+00:00,3.0,True,2023-12-13 17:47:49.689000+00:00,True,2.0,4.0,False,2.0,Hacer ejercicio,2.0,,,,,
152,264.0,0.0,2023-12-13 17:17:52.478000+00:00,bH4H8otePZ9isvYLDACq,1.0,False,90.18082427978516,True,54.0,2023-12-13 17:18:04.142000+00:00,3.0,True,2023-12-13 17:17:49.626000+00:00,True,2.0,5.0,False,2.0,Hacer ejercicio,3.0,bH4H8otePZ9isvYLDACq,,,2023-12-13 17:17:50.014000+00:00,
153,3.0,0.0,,bH4H8otePZ9isvYLDACq,0.0,False,81.16016387939453,False,55.0,,3.0,True,2023-12-13 16:47:49.744000+00:00,True,,5.0,False,2.0,,,bH4H8otePZ9isvYLDACq,,,2023-12-13 16:47:50.087000+00:00,
154,285.0,0.0,2023-12-13 16:18:00.770000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,85.63929748535156,False,57.0,2023-12-13 16:18:10.084000+00:00,3.0,True,2023-12-13 16:17:49.721000+00:00,True,5.0,5.0,False,2.0,Hacer ejercicio,2.0,bH4H8otePZ9isvYLDACq,,,2023-12-13 16:17:50.113000+00:00,
155,26.0,0.0,,bH4H8otePZ9isvYLDACq,0.0,False,77.19116973876953,False,61.0,,3.0,True,2023-12-13 15:43:26.668000+00:00,True,,2.0,False,2.0,,,,,,,
156,224.0,0.0,2023-12-13 15:15:12.797000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,65.2061996459961,False,62.0,2023-12-13 15:15:24.371000+00:00,3.0,False,2023-12-13 15:13:26.053000+00:00,True,5.0,2.0,False,2.0,Trabajar,3.0,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 0.004025145722535071, 'disgusted': 0.0011853184194914738, 'angry': 0.008549219958893073, 'sad': 0.10946442666678464, 'surprised': 0.09453605858531473, 'neutral': 0.7566077094180166, 'happy': 0.02563212489896424}",2023-12-13 15:13:22.467000+00:00,0.0
157,42.0,0.0,2023-12-13 14:43:37.920000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,89.57017517089844,False,64.0,2023-12-13 14:44:53.427000+00:00,3.0,False,2023-12-13 14:43:26.065000+00:00,True,4.0,2.0,False,2.0,Hablar,3.0,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 0.011950872199127402, 'disgusted': 0.02118471428885951, 'angry': 0.014090322830782046, 'sad': 0.051938502452948836, 'surprised': 0.3458839524660424, 'neutral': 0.5272829117139384, 'happy': 0.02766872329705384}",2023-12-13 14:43:21.541000+00:00,0.0
158,126.0,0.0,,bH4H8otePZ9isvYLDACq,1.0,False,70.12468719482422,False,67.0,,3.0,False,2023-12-13 13:58:17.355000+00:00,True,,2.0,False,2.0,,,,,,,
159,262.0,0.0,,bH4H8otePZ9isvYLDACq,0.0,False,60.89079284667969,False,68.0,,3.0,False,2023-12-13 13:28:17.378000+00:00,True,,2.0,False,2.0,,,,,,,
160,199.0,0.0,2023-12-12 17:58:30.291000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,58.47523498535156,False,74.0,2023-12-12 17:58:39.700000+00:00,2.0,False,2023-12-12 17:58:17.581000+00:00,True,4.0,1.0,False,2.0,Leer,3.0,,,,,
161,198.0,0.0,2023-12-12 17:28:27.710000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,79.86695861816406,False,76.0,2023-12-12 17:28:36.590000+00:00,2.0,False,2023-12-12 17:28:17.532000+00:00,True,5.0,3.0,False,2.0,En el teléfono,1.0,,,,,
162,181.0,0.0,2023-12-12 17:16:35.150000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,85.83270263671875,False,77.0,2023-12-12 17:16:35.509000+00:00,2.0,False,2023-12-12 16:58:17.542000+00:00,True,4.0,5.0,False,2.0,En el teléfono,1.0,bH4H8otePZ9isvYLDACq,,,2023-12-12 16:58:13.718000+00:00,
163,148.0,0.0,2023-12-12 16:50:02.996000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,74.82618713378906,False,79.0,2023-12-12 16:50:36.609000+00:00,2.0,False,2023-12-12 16:28:17.651000+00:00,True,2.0,5.0,False,2.0,Hablar,4.0,bH4H8otePZ9isvYLDACq,,,2023-12-12 16:28:13.689000+00:00,
164,102.0,0.0,,bH4H8otePZ9isvYLDACq,0.0,False,80.57061004638672,False,83.0,,2.0,False,2023-12-12 15:34:13.942000+00:00,True,,5.0,False,2.0,,,,,,,
165,175.0,0.0,2023-12-12 15:00:00.414000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,82.47442626953125,False,86.0,2023-12-12 15:00:50.769000+00:00,2.0,False,2023-12-12 14:59:34.293000+00:00,True,5.0,5.0,False,2.0,Hablar,2.0,bH4H8otePZ9isvYLDACq,,,2023-12-12 14:59:11.377000+00:00,
166,176.0,0.0,2023-12-12 14:31:28.581000+00:00,bH4H8otePZ9isvYLDACq,0.0,False,61.93124771118164,False,89.0,2023-12-12 14:31:50.516000+00:00,2.0,False,2023-12-12 14:29:14.217000+00:00,True,3.0,5.0,False,2.0,Estudiar,4.0,bH4H8otePZ9isvYLDACq,3.0,"{'fearful': 0.07764959751540224, 'disgusted': 9.392687165528332e-05, 'angry': 0.0003570494159286925, 'sad': 0.062308233900690485, 'surprised': 0.12079912738986567, 'neutral': 0.6842482490654791, 'happy': 0.054543808759840065}",2023-12-12 14:29:09.259000+00:00,0.0
167,7.0,0.0,2023-11-30 20:53:04.849000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,68.64334869384766,False,76.0,2023-11-30 20:53:17.742000+00:00,4.0,False,2023-11-30 20:48:14.606000+00:00,True,2.0,2.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 0.00135992802979606, 'disgusted': 0.0012457463873334364, 'angry': 0.11060970082795198, 'sad': 0.12536277402416057, 'surprised': 0.0082767856134978, 'neutral': 0.7158684191631515, 'happy': 0.03727663931955935}",2023-11-30 20:48:13.240000+00:00,0.0
168,167.0,0.0,2023-11-30 20:27:05.864000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,66.43611145019531,False,77.0,2023-11-30 20:27:22.791000+00:00,4.0,False,2023-11-30 20:18:14.599000+00:00,True,1.0,5.0,False,2.0,Trabajar,5.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 5.653621956289203e-05, 'disgusted': 0.0013711932277950412, 'angry': 0.08935931975890087, 'sad': 0.11555290381121044, 'surprised': 0.01666657088184518, 'neutral': 0.756964834892879, 'happy': 0.020028634497521434}",2023-11-30 20:18:13.197000+00:00,0.0
169,4.0,0.0,,cyDWpmMeasocMsZotTDW,0.0,False,65.91133880615234,False,78.0,,4.0,False,2023-11-30 19:48:14.595000+00:00,True,,2.0,False,2.0,,,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 0.010564010276047168, 'disgusted': 0.0026492567572917176, 'angry': 0.27590806673454105, 'sad': 0.05807875314167178, 'surprised': 0.03266980171796594, 'neutral': 0.40297320398856257, 'happy': 0.2171568928917739}",2023-11-30 19:48:12.141000+00:00,0.0
170,213.0,0.0,,cyDWpmMeasocMsZotTDW,0.0,False,54.96376037597656,False,79.0,,4.0,False,2023-11-30 19:18:34.892000+00:00,True,,5.0,False,2.0,,,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 1.9072969940751977e-06, 'disgusted': 1.4766138309930424e-05, 'angry': 0.044971552654820134, 'sad': 0.0008658443902450704, 'surprised': 0.004663826590714037, 'neutral': 0.8802369573478567, 'happy': 0.06924515156153128}",2023-11-30 19:18:12.176000+00:00,0.0
171,160.0,0.0,2023-11-30 18:48:39.155000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,69.67174530029297,False,81.0,2023-11-30 18:53:29.403000+00:00,4.0,False,2023-11-30 18:48:14.645000+00:00,True,4.0,2.0,False,2.0,Descansar,2.0,cyDWpmMeasocMsZotTDW,,,2023-11-30 18:48:12.165000+00:00,
172,171.0,0.0,2023-11-30 18:08:15.716000+00:00,cyDWpmMeasocMsZotTDW,1.0,False,66.43611145019531,False,84.0,2023-11-30 18:08:27.657000+00:00,4.0,False,2023-11-30 18:01:58.733000+00:00,True,2.0,2.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 0.0004328321888348453, 'disgusted': 0.046536822196061256, 'angry': 0.17256190891691858, 'sad': 0.3321629502588621, 'surprised': 0.014153474638141747, 'neutral': 0.34667108567578, 'happy': 0.08748093963052103}",2023-11-30 18:02:08.239000+00:00,0.0
173,18.0,0.0,2023-11-30 17:32:18.857000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,63.021263122558594,False,85.0,2023-11-30 17:32:38.737000+00:00,4.0,False,2023-11-30 17:31:59.302000+00:00,True,3.0,2.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 2.7745802966020836e-05, 'disgusted': 0.0002265395765695742, 'angry': 0.08515064312878795, 'sad': 0.03559241411965752, 'surprised': 0.0406203036259285, 'neutral': 0.8370836416102847, 'happy': 0.0012986982471703955}",2023-11-30 17:32:08.211000+00:00,0.0
174,150.0,0.0,2023-11-30 17:02:11.054000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,57.70722198486328,False,87.0,2023-11-30 17:02:28.947000+00:00,4.0,False,2023-11-30 17:01:58.658000+00:00,True,3.0,1.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 0.0005605132418318995, 'disgusted': 0.02075097655693336, 'angry': 0.08039541583956772, 'sad': 0.021308089497568454, 'surprised': 0.008367480807300237, 'neutral': 0.8683188740998677, 'happy': 0.0002986607574420869}",2023-11-30 17:02:08.135000+00:00,0.0
175,74.0,0.0,2023-11-30 16:34:51.551000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,71.17897033691406,False,88.0,2023-11-30 16:38:38.171000+00:00,4.0,False,2023-11-30 16:31:58.597000+00:00,True,2.0,1.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 5.532303183802466e-05, 'disgusted': 0.00012321964036427928, 'angry': 0.11823265491554603, 'sad': 0.006668668741023928, 'surprised': 0.049310307361267056, 'neutral': 0.6934318436094734, 'happy': 0.13217798392083116}",2023-11-30 16:32:06.516000+00:00,0.0
176,287.0,0.0,2023-11-30 16:02:08.649000+00:00,cyDWpmMeasocMsZotTDW,0.0,False,61.31159210205078,False,89.0,2023-11-30 16:02:34.385000+00:00,4.0,False,2023-11-30 16:01:58.700000+00:00,True,3.0,4.0,False,2.0,Trabajar,4.0,cyDWpmMeasocMsZotTDW,3.0,"{'fearful': 0.00023203989955280935, 'disgusted': 0.00016993537840695493, 'angry': 0.2757208222427315, 'sad': 0.11583264116068338, 'surprised': 0.002650313172639258, 'neutral': 0.5857072314950201, 'happy': 0.019687007557065858}",2023-11-30 16:02:07.191000+00:00,0.0
177,109.0,0.0,,d7ovggO1a0MticyeQVG9,1.0,False,83.83236694335938,False,88.0,,5.0,True,2023-12-15 20:53:47.081000+00:00,True,,5.0,False,2.0,,,d7ovggO1a0MticyeQVG9,,,2023-12-15 20:53:47.328000+00:00,
178,13.0,1.0,2023-12-15 20:23:55.739000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,85.22286987304688,True,90.0,2023-12-15 20:24:05.662000+00:00,5.0,True,2023-12-15 20:23:46.930000+00:00,True,4.0,5.0,False,2.0,Hablar,4.0,d7ovggO1a0MticyeQVG9,,,2023-12-15 20:23:47.302000+00:00,
179,43.0,0.0,2023-12-15 19:53:58.607000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,55.387542724609375,False,91.0,2023-12-15 19:54:12.712000+00:00,5.0,True,2023-12-15 19:53:46.999000+00:00,True,4.0,2.0,False,2.0,En el teléfono,1.0,d7ovggO1a0MticyeQVG9,3.0,"{'fearful': 5.698677323926738e-08, 'disgusted': 5.742951687114413e-07, 'angry': 8.28740397067696e-05, 'sad': 0.04368810291076385, 'surprised': 2.027286652655e-06, 'neutral': 0.022819229565183854, 'happy': 0.9334071094081514}",2023-12-15 19:53:47.411000+00:00,0.0
180,98.0,0.0,2023-12-15 19:32:06.262000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,84.52426147460938,False,92.0,2023-12-15 19:32:14.150000+00:00,5.0,True,2023-12-15 19:23:46.967000+00:00,True,1.0,2.0,False,2.0,Trabajar,5.0,d7ovggO1a0MticyeQVG9,,,2023-12-15 19:23:46.689000+00:00,
181,35.0,0.0,2023-12-15 18:53:54.935000+00:00,d7ovggO1a0MticyeQVG9,0.0,False,75.71228790283203,False,94.0,2023-12-15 18:54:03.343000+00:00,5.0,True,2023-12-15 18:53:46.925000+00:00,True,3.0,2.0,False,2.0,Comer,4.0,d7ovggO1a0MticyeQVG9,3.0,,2023-12-15 18:53:45.716000+00:00,
182,292.0,1.0,2023-12-15 18:43:24.813000+00:00,d7ovggO1a0MticyeQVG9,1.0,False,85.99537658691406,False,95.0,2023-12-15 18:43:47.168000+00:00,5.0,True,2023-12-15 18:23:46.987000+00:00,True,3.0,5.0,False,2.0,Comer,4.0,d7ovggO1a0MticyeQVG9,3.0,,2023-12-15 18:23:46.349000+00:00,
